번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
2642,구로디지털단지,한국수출산업단지 부산은행 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로 288,서울특별시 구로구 구로동 212-8,서울특별시 구로구청,02-860-2928,37.483932,126.895535,2020-10-27
2643,구로디지털단지,에이스트윈타워 1차 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로 285,서울특별시 구로구 구로동 212-1,서울특별시 구로구청,02-860-2928,37.484512,126.894528,2020-10-27
2644,구로디지털단지,웰크론 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로27길 12,서울특별시 구로구 구로동 212-24,서울특별시 구로구청,02-860-2928,37.48288564,126.893313,2020-10-27
2645,구로디지털단지,우성애드컴(청우) 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로27길 33,서울특별시 구로구 구로동 237-10,서울특별시 구로구청,02-860-2928,37.483003,126.891857,2020-10-27
2646,구로디지털단지,E스페이스빌딩 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로27길 36,서울특별시 구로구 구로동 212-26,서울특별시 구로구청,02-860-2928,37.483739,126.892555,2020-10-27
2647,구로디지털단지,에이스테크노타워 3차,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로 29길 38,서울특별시 구로구 구로동 197-48,서울특별시 구로구청,02-860-2928,37.484528,126.893339,2020-10-27
2648,구로디지털단지,아남빌딩,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로27가길 27,서울특별시 구로구 구로동 197-47,서울특별시 구로구청,02-860-2928,37.484704,126.8925145,2020-10-27
2649,구로디지털단지,이앤씨드림타워5차,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로31길 53,서울특별시 구로구 구로동 197-13,서울특별시 구로구청,02-860-2928,37.48549055,126.892445,2020-10-27
2650,구로디지털단지,이앤씨밴처드림타워 6차,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로31길 41,서울특별시 구로구 구로동 197-28,서울특별시 구로구청,02-860-2928,37.485088,126.8927535,2020-10-27
2651,구로디지털단지,에이스테크노타워2차 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로31길 20,서울특별시 구로구 구로동 197-22,서울특별시 구로구청,02-860-2928,37.485544,126.894364,2020-10-27
2652,구로디지털단지,삼성IT밸리 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로33길 27,서울특별시 구로구 구로동 197-5,서울특별시 구로구청,02-860-2928,37.486002,126.894742,2020-10-27
2653,구로디지털단지,이앤씨벤처드림타워 3차 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로31길 38-21,서울특별시 구로구 구로동 197-33,서울특별시 구로구청,02-860-2928,37.48652247,126.893896,2020-10-27
2654,구로디지털단지,에이스테크노타워 8차,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로 33길 11,서울특별시 구로구 구로동 191-7,서울특별시 구로구청,02-860-2928,37.485731,126.895542,2020-10-27
2655,구로디지털단지,대륭포스트타워 2차 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로 306,서울특별시 구로구 구로동 182-13,서울특별시 구로구청,02-860-2928,37.485916,126.896914,2020-10-27
2656,구로디지털단지,코오롱싸이언스밸리 2차 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로34길 55,서울특별시 구로구 구로동 811,서울특별시 구로구청,02-860-2928,37.484324,126.8992809,2020-10-27
2657,구로디지털단지,서림빌딩,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로32나길 38,서울특별시 구로구 구로동 1124-42,서울특별시 구로구청,02-860-2928,37.484588,126.901172,2020-10-27
2658,구로디지털단지,부호빌딩,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 시흥대로 571,서울특별시 구로구 구로동 1125-1,서울특별시 구로구청,02-860-2928,37.484025,126.901749,2020-10-27
2659,구로디지털단지,유객주 앞(예정),서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로32길 93,서울특별시 구로구 구로동 1124-21,서울특별시 구로구청,02-860-2928,37.483136,126.900465,2020-10-27
2660,구로디지털단지,베스트웨스턴구로호텔 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로32길 72,서울특별시 구로구 구로동 1128-1,서울특별시 구로구청,02-860-2928,37.483166,126.898966,2020-10-27
2661,구로디지털단지,IBK 기업은행앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로32길 55,서울특별시 구로구 구로동 817,서울특별시 구로구청,02-860-2928,37.483977,126.898392,2020-10-27
2662,구로디지털단지,지플러스코오롱디지털타워 앞 가로등,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로26길 123,서울특별시 구로구 구로동 222-31,서울특별시 구로구청,02-860-2928,37.482964,126.897749,2020-10-27
2663,구로디지털단지,지플러스코오롱디지털타워 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로26길 123,서울특별시 구로구 구로동 222-31,서울특별시 구로구청,02-860-2928,37.482964,126.897749,2020-10-27
2664,구로디지털단지,대륭포스트타워 1차 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2015-09,서울특별시 구로구 디지털로 288,서울특별시 구로구 구로동 212-8,서울특별시 구로구청,02-860-2928,37.483691,126.895442,2020-10-27
2665,구로구전역,신도림동 338,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2016-09,서울특별시 구로구 경인로67길 23,서울특별시 구로구 신도림동 338,서울특별시 구로구청,02-860-2928,37.510886,126.889477,2020-10-27
2666,구로구전역,신도림동 360-43,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2016-09,서울특별시 구로구 경인로 662,서울특별시 구로구 신도림동 360-43,서울특별시 구로구청,02-860-2928,37.509314,126.889015,2020-10-27
2667,구로구전역,신도림동 365-4,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2016-09,서울특별시 구로구 경인로 662,서울특별시 구로구 신도림동 365-4,서울특별시 구로구청,02-860-2928,37.509534,126.889428,2020-10-27
2668,구로구전역,개봉2동 261-6,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2017-09,서울특별시 구로구 개봉로16가길 17,서울특별시 구로구 개봉2동 261-6,서울특별시 구로구청,02-860-2928,37.490967,126.856511,2020-10-27
2669,구로구전역,개봉2동 261-6,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2017-09,서울특별시 구로구 개봉로16가길 17,서울특별시 구로구 개봉2동 261-6,서울특별시 구로구청,02-860-2928,37.490967,126.856511,2020-10-27
2670,구로구전역,개봉동 416-140,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2017-09,서울특별시 구로구 고척로25길 7,서울특별시 구로구 개봉동 416-140,서울특별시 구로구청,02-860-2928,37.502372,126.847124,2020-10-27
2671,구로구전역,개봉2동 198-21,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 개봉로20길 101,서울특별시 구로구 개봉2동 198-21,서울특별시 구로구청,02-860-2928,37.492949,126.854179,2020-10-27
2672,구로구전역,가리봉동 107-54,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 디지털로27길 77,서울특별시 구로구 가리봉동 107-54,서울특별시 구로구청,02-860-2928,37.484087,126.8897112,2020-10-27
2673,구로구전역,오류2동 136-34,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 오류로8길 39,서울특별시 구로구 오류2동 136-34,서울특별시 구로구청,02-860-2928,37.484087,126.8426282,2020-10-27
2674,구로구전역,구로3동 237,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 디지털로 243,서울특별시 구로구 구로3동 237,서울특별시 구로구청,02-860-2928,37.48199097,126.883352,2020-10-27
2675,구로구전역,개봉2동 307-37,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 개봉로17나길 100-1,서울특별시 구로구 개봉2동 307-37,서울특별시 구로구청,02-860-2928,37.494604,126.841432,2020-10-27
2676,구로구전역,구로1동 645-10,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 구일로 146,서울특별시 구로구 구로1동 645-10,서울특별시 구로구청,02-860-2928,37.497627,126.865009,2020-10-27
2677,구로구전역,구로5동 3-13,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 새말로 73,서울특별시 구로구 구로5동 3-13,서울특별시 구로구청,02-860-2928,37.505015,126.879188,2020-10-27
2678,구로구전역,구로1동 685-522,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 구로1동 685-522,서울특별시 구로구 구로1동 685-522,서울특별시 구로구청,02-860-2928,37.498491,126.868868,2020-10-27
2679,구로구전역,온수동 67-15,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 부일로1길 81,서울특별시 구로구 온수동 67-15,서울특별시 구로구청,02-860-2928,37.493859,126.809427,2020-10-27
2680,구로구전역,오류동 14-471,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 오류동 14-471,서울특별시 구로구 오류동 14-471,서울특별시 구로구청,02-860-2928,37.497888,126.830775,2020-10-27
2681,구로구전역,항동 12-19,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 연동로 284,서울특별시 구로구 항동 12-19,서울특별시 구로구청,02-860-2928,37.485285,126.814742,2020-10-27
2682,구로구전역,신도림동 279-12,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 신도림로11라길 61,서울특별시 구로구 신도림동 279-12,서울특별시 구로구청,02-860-2928,37.511575,126.871577,2020-10-27
2683,구로구전역,개봉1동 64-59,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 고척로16길 25,서울특별시 구로구 개봉1동 64-59,서울특별시 구로구청,02-860-2928,37.499505,126.835832,2020-10-27
2684,구로구전역,오류1동 33-73,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 경인로 228,서울특별시 구로구 오류1동 33-73,서울특별시 구로구청,02-860-2928,37.496785,126.837415,2020-10-27
2685,구로구전역,개봉동 157-13,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-01,서울특별시 구로구 경인로 323,서울특별시 구로구 개봉동 157-13,서울특별시 구로구청,02-860-2928,37.497648,126.847398,2020-10-27
2686,구로구전역,오류동역 광장 우측 어린이집 앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-08,서울특별시 구로구 경인로20가길 15,서울특별시 구로구 오류동 56-39,서울특별시 구로구청,02-860-2928,37.495508,126.844936,2020-10-27
2687,구로구전역,오류동역 광장 좌측,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-08,서울특별시 구로구 경인로20길 10,서울특별시 구로구 오류동 52-7,서울특별시 구로구청,02-860-2928,37.495077,126.843591,2020-10-27
2688,구로구전역,온수산업단지 공단앞,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-08,서울특별시 구로구 부일로815번길 24,서울특별시 구로구 온수동 100-26,서울특별시 구로구청,02-860-2928,37.492311,126.816869,2020-10-27
2689,구로구전역,온수산업단지 삼거리,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-08,서울특별시 구로구 부일로815번길 6,서울특별시 구로구 온수동 100-31,서울특별시 구로구청,02-860-2928,37.491547,126.817861,2020-10-27
2690,오류보건지소,오류보건지소 1층 천장,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-08,서울특별시 구로구 오리로10길 44-5,서울특별시 구로구 오류동 172-2,서울특별시 구로구청,02-860-2928,37.48871718,126.839384,2020-10-27
2691,오류보건지소,오류보건지소 2층 천장,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-08,서울특별시 구로구 오리로10길 44-5,서울특별시 구로구 오류동 172-2,서울특별시 구로구청,02-860-2928,37.48871718,126.839384,2020-10-27
2692,구로2동 자치회관,구로2동 자치회관 지하1층 헬스장,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-08,서울특별시 구로구 구로동로50길 10,서울특별시 구로구 구로동 494-20,서울특별시 구로구청,02-860-2928,37.499304,126.882887,2020-10-27
2693,구로2동 자치회관,구로2동 자치회관 3층 교육장,서울특별시,구로구,기타,구로구(자체구축),Public WiFi@Guro,2018-08,서울특별시 구로구 구로동로50길 10,서울특별시 구로구 구로동 494-20,서울특별시 구로구청,02-860-2928,37.499304,126.882887,2020-10-27
